36,35.7591,0.494223,1.65037,309.766,9.37813,27958.7,804.124,103.051,181.677
37,43.4649,2.34291,1.33343,368.147,12.3508,28119.8,1397.57,107.344,139.83
38,49.7708,6.97678,1.08486,410.179,26.4636,26507.3,2035.07,168.651,109.449
39,54.8572,15.674,0.894165,436.297,55.5856,23943.4,2628.68,350.709,94.79
40,58.9259,29.0259,0.754701,447.74,101.169,21024,3105.57,710.414,113.187
41,62.1633,46.3514,0.663821,447.73,160.03,18096.6,3424.99,1262.76,199.906
42,64.7027,65.8126,0.623292,440.872,225.066,15351,3587.63,1963.88,399.159
43,66.0974,85.233,0.639433,431.169,288.748,12879.2,3625.72,2731.82,742.54
44,63.7771,102.896,0.721518,418.478,346.788,10713.7,3575.2,3481.4,1234.14
45,56.852,116.601,0.86625,395.062,399.977,8852.82,3429.75,4128.61,1860.91
46,48.1131,109.621,0.856254,364.669,430.623,7276.19,3167.22,4564.47,2575.81
47,39.6659,83.2772,0.701239,345.709,397.999,5954.68,2869.43,4619.27,3108.12
48,32.2924,60.3411,0.563806,329.331,348.11,4856.17,2601.44,4315.93,3283.87
49,26.1337,43.3027,0.452368,311.363,301.602,3949,2353,3828.84,3198.23
50,21.0981,30.978,0.362781,292.376,260.597,3203.75,2114.51,3285.58,2960.73
51,17.0262,22.1336,0.29089,273.096,224.919,2594.09,1884.63,2757.32,2648.82
52,13.7526,15.8072,0.233232,254.037,194.041,2097.06,1665.64,2278.54,2312.57
53,11.1304,11.289,0.187001,235.54,167.387,1693,1460.48,1862.3,1982.44
54,9.04207,8.06467,0.149938,217.842,144.411,1365.28,1271.52,1510.01,1675.57
55,7.39279,5.76465,0.120228,201.146,124.603,1099.99,1100.3,1217.28,1400.36
56,6.09384,4.12425,0.0964143,185.62,107.501,885.613,947.575,977.251,1159.67
57,5.0697,2.95477,0.077329,171.318,92.7234,712.618,813.279,782.328,953.039
58,4.26335,2.12187,0.0620379,158.241,79.951,573.212,696.578,625.151,778.166
59,3.63185,1.52906,0.0497925,146.384,68.9058,461.032,596.181,499.081,631.845
60,3.14229,1.10705,0.0399913,135.75,59.3394,370.919,510.604,398.368,510.541
61,2.76924,0.806658,0.0321527,126.343,51.0357,298.711,438.33,318.156,410.736
62,2.49301,0.593016,0.0258922,118.174,43.8112,241.093,377.894,254.422,329.141
63,2.29847,0.4414,0.0209043,111.256,37.5121,195.467,327.937,203.871,262.792
64,2.1741,0.334245,0.0169472,105.603,32.0112,159.871,287.233,163.83,209.095
65,2.11117,0.259072,0.0138316,101.23,27.2051,132.93,254.706,132.142,165.821
66,2.1031,0.207021,0.0114117,98.1418,23.0126,113.839,229.432,107.074,131.083
67,2.14504,0.171808,0.00957938,96.3327,19.3717,102.339,210.639,87.2403,103.303
68,2.23341,0.148979,0.00825947,95.7755,16.2357,98.5657,197.695,71.5399,81.1709
69,2.3654,0.135373,0.00740759,96.4188,13.5685,100.336,190.093,59.1034,63.6053
70,2.53845,0.128748,0.00700934,98.1845,11.3383,98.3465,187.439,49.2532,49.7182
71,2.74962,0.127507,0.00708103,100.967,9.51308,91.3083,189.418,41.4675,38.7818
72,2.99531,0.130495,0.00767115,104.637,8.0566,81.7078,195.768,35.349,30.2019
73,3.27136,0.136838,0.00886121,109.047,6.92722,71.2934,206.242,30.5962,23.4945
74,3.5742,0.145827,0.0107634,114.047,6.07873,61.0915,220.586,26.9775,18.268
75,3.90322,0.15684,0.0135112,119.503,5.46269,51.6522,238.53,24.3098,14.207
76,4.26353,0.169333,0.017238,125.339,5.0311,43.2279,259.839,22.4419,11.0596
77,4.66297,0.182911,0.0220377,131.557,4.73931,35.8918,284.408,21.2449,8.62545
78,5.06273,0.197528,0.0279084,138.183,4.55029,29.6149,312.352,20.607,6.74639
79,5.3581,0.213738,0.0346878,144.698,4.4488,24.3142,343.409,20.4283,5.29858
80,5.47531,0.232694,0.0420068,149.988,4.45061,19.8823,375.382,20.6271,4.18673
81,5.39612,0.253267,0.0492967,153.25,4.57364,16.2057,404.403,21.1665,3.33888
82,5.14393,0.268107,0.0558736,154.189,4.77585,13.1747,426.565,21.985,2.69972
83,4.76458,0.271247,0.0610853,152.898,4.95967,10.6886,439.149,22.856,2.22264
84,4.30924,0.26159,0.0644658,149.679,5.05312,8.65786,441.077,23.458,1.8663
85,3.82303,0.241481,0.0658293,144.915,5.02723,7.00512,432.738,23.5358,1.5955
86,3.33987,0.214762,0.0652716,138.986,4.8852,5.6643,415.548,22.9783,1.38241
87,2.88228,0.185258,0.0630947,132.235,4.64866,4.57993,391.453,21.815,1.20697
88,2.46434,0.15596,0.0597004,124.946,4.34602,3.70594,362.53,20.1707,1.05614
89,2.09441,0.128802,0.055496,117.366,4.0046,3.0045,330.735,18.2118,0.922303
90,1.77594,0.104788,0.0508347,109.714,3.6465,2.44495,297.788,16.104,0.8015
91,1.50837,0.0842951,0.0460024,102.178,3.28802,2.00283,265.111,13.9872,0.691935
92,1.28864,0.0673405,0.0412474,94.9123,2.94119,1.65912,233.804,11.9657,0.592902
93,1.1126,0.0537022,0.0367859,88.042,2.61508,1.39962,204.651,10.1092,0.504156
94,0.976092,0.0430035,0.032779,81.6706,2.31586,1.21455,178.158,8.45799,0.425532
95,0.875619,0.0348055,0.0293263,75.8916,2.04692,1.09832,154.607,7.02861,0.356745
96,0.808831,0.0286818,0.0264793,70.7983,1.80947,1.04939,134.115,5.81999,0.297312
97,0.774897,0.024263,0.0242626,66.4939,1.60323,1.07021,116.696,4.81966,0.246566
98,0.774866,0.0212569,0.0226942,63.1009,1.42715,1.16703,102.309,4.00897,0.203709
99,0.812106,0.0194545,0.0218015,60.7705,1.27994,1.34916,90.9084,3.36718,0.167882
100,0.892831,0.0187314,0.0216372,59.6876,1.16047,1.62758,82.496,2.87441,0.13822
101,1.02677,0.01905,0.0222943,60.0711,1.0681,2.01217,77.1712,2.51373,0.1139
102,1.22789,0.0204641,0.0239242,62.1634,1.00286,2.5076,75.1962,2.27277,0.0941775
103,1.51498,0.0231313,0.0267587,66.2092,0.965541,3.10818,77.0704,2.14499,0.0784025
104,1.91155,0.0273313,0.0311378,72.424,0.957606,3.79335,83.6134,2.13121,0.0660379
105,2.4442,0.0334933,0.0375442,80.9569,0.981081,4.52583,96.039,2.24127,0.0566694
106,3.13781,0.0422277,0.046644,91.8499,1.03858,5.25448,115.988,2.49593,0.0500202
107,4.00605,0.0543524,0.0593236,104.989,1.1336,5.92214,145.459,2.92892,0.0459732
108,5.03629,0.070888,0.0767031,120.04,1.27109,6.47604,186.555,3.5887,0.0446122
109,6.17155,0.0929695,0.100079,136.382,1.45793,6.87725,240.941,4.53905,0.0462889
110,7.298,0.121582,0.130715,153.057,1.70265,7.10599,308.971,5.8561,0.051725
111,8.25161,0.156999,0.169354,168.8,2.01367,7.16183,388.615,7.61744,0.0621385
112,8.85582,0.197862,0.215369,182.173,2.39488,7.05991,474.621,9.87674,0.0793291
113,8.98574,0.240137,0.265651,191.844,2.83785,6.82524,558.567,12.6192,0.105548
114,8.62652,0.276789,0.313881,196.929,3.31233,6.48718,630.355,15.7045,0.142832
115,7.8804,0.299388,0.351355,197.259,3.76132,6.07584,680.949,18.8266,0.191543
116,6.91312,0.301795,0.370065,193.377,4.11131,5.62066,705.078,21.5429,0.248543
117,5.88323,0.283589,0.366588,186.262,4.29951,5.14909,702.387,23.3976,0.306542
118,4.90128,0.250163,0.343635,176.965,4.30141,4.68502,676.583,24.0897,0.356057
119,4.0257,0.209503,0.30799,166.378,4.13662,4.24772,633.523,23.577,0.389132
120,3.27692,0.168623,0.266969,155.162,3.85208,3.8518,579.416,22.0559,0.402116
121,2.65335,0.131897,0.22608,143.778,3.49975,3.50798,519.72,19.8525,0.395919
122,2.14305,0.101176,0.188511,132.538,3.12256,3.22429,458.701,17.3079,0.374453
123,1.73053,0.0766485,0.155636,121.649,2.75022,3.00754,399.406,14.703,0.342724
124,1.40027,0.0576645,0.127717,111.254,2.4006,2.86481,343.829,12.2331,0.305472
125,1.13831,0.0432809,0.104452,101.446,2.08297,2.80517,293.138,10.0115,0.266503
126,0.932858,0.0325518,0.0853048,92.2912,1.80096,2.8415,247.89,8.08878,0.228521
127,0.774389,0.0246528,0.0696878,83.8384,1.55479,2.99262,208.219,6.47227,0.193238
128,0.655607,0.0189166,0.0570449,76.1299,1.34286,3.28598,173.981,5.14383,0.161578
129,0.571386,0.0148284,0.0468881,69.2121,1.16268,3.76075,144.866,4.07235,0.133902
130,0.518777,0.0120067,0.0388089,63.1467,1.01156,4.47151,120.482,3.22217,0.110198
131,0.497186,0.0101823,0.0324789,58.0237,0.886988,5.49193,100.417,2.55829,0.0902275
132,0.508774,0.00918104,0.027648,53.9775,0.786909,6.91693,84.2885,2.04924,0.0736343
133,0.559207,0.00891356,0.0241425,51.204,0.709948,8.86032,71.7882,1.66867,0.0600181
134,0.658872,0.00937244,0.0218683,49.9765,0.655507,11.4419,62.7318,1.39608,0.0489814
135,0.824752,0.0106404,0.0208192,50.6522,0.623822,14.7554,57.129,1.21744,0.0401606
136,1.08312,0.0129117,0.0210956,53.66,0.615893,18.8106,55.2911,1.12603,0.0332445
137,1.47306,0.0165334,0.0229359,59.4638,0.633367,23.4542,57.9928,1.12385,0.0279881
138,2.05034,0.0220754,0.026768,68.5098,0.678517,28.3066,66.6985,1.22401,0.0242254
139,2.88956,0.0304458,0.0332877,81.1801,0.754647,32.7799,83.8403,1.45442,0.0218877
140,4.08009,0.0430738,0.0435725,97.7497,0.867191,36.2259,113.106,1.8638,0.0210378
141,5.70704,0.0621897,0.0592356,118.308,1.02559,38.1588,159.623,2.53122,0.021938
142,7.80843,0.0912233,0.0826054,142.597,1.24597,38.4151,229.757,3.58138,0.025194
143,10.31,0.135277,0.116861,169.778,1.55459,37.1557,330.052,5.20713,0.0320506
144,12.9659,0.2014,0.165921,198.251,1.99145,34.7444,464.845,7.69808,0.0449968
145,15.3527,0.297803,0.233631,225.672,2.61151,31.6046,632.726,11.4643,0.0689409
146,16.957,0.430118,0.321495,249.246,3.47669,28.1174,823.151,17.0174,0.113226
147,17.3662,0.592602,0.424457,266.242,4.62592,24.5766,1015.4,24.8243,0.194094
148,16.5034,0.756944,0.526436,274.747,6.01218,21.1832,1182.06,34.9339,0.334591
149,14.7023,0.873361,0.601789,274.489,7.43363,18.0583,1297.59,46.4444,0.554656
150,12.4867,0.898532,0.628217,267.01,8.55856,15.2631,1348.3,57.3046,0.847893
151,10.2825,0.829255,0.602374,254.727,9.10637,12.8172,1336.15,65.0361,1.16486
152,8.31447,0.700821,0.54014,239.8,9.02408,10.7139,1274.13,68.0368,1.43277
153,6.65469,0.556186,0.4627,223.685,8.46491,8.93127,1178.72,66.2751,1.59781
154,5.29649,0.42369,0.385424,207.246,7.64277,7.44016,1064.85,60.9135,1.64644
155,4.20283,0.314766,0.315954,190.988,6.72902,6.20942,944.005,53.4985,1.59645
156,3.32997,0.23042,0.256725,175.215,5.82877,5.20948,824.173,45.3752,1.4783
157,2.63692,0.167257,0.207598,160.118,4.99565,4.4148,710.489,37.4715,1.32187
158,2.08852,0.120845,0.167435,145.813,4.25172,3.80559,605.946,30.3155,1.15072
159,1.65572,0.087113,0.13486,132.367,3.60186,3.36957,512.02,24.1384,0.981029
160,1.31508,0.0627593,0.108557,119.817,3.04229,3.10392,429.149,18.982,0.822699
161,1.04792,0.0452549,0.0873791,108.173,2.56528,3.01806,357.102,14.7817,0.680904
162,0.839546,0.0327184,0.070364,97.4354,2.16165,3.13787,295.238,11.423,0.557596
163,0.678576,0.0237738,0.0567207,87.5943,1.82206,3.51191,242.693,8.77577,0.452697
164,0.556414,0.0174264,0.0458079,78.6408,1.53774,4.22049,198.504,6.71327,0.364955
165,0.46689,0.0129639,0.0371104,70.5728,1.30078,5.38808,161.698,5.12182,0.292535
166,0.406086,0.00988291,0.0302201,63.4045,1.10432,7.19823,131.348,3.9043,0.233398
167,0.372358,0.00783565,0.024819,57.1776,0.942583,9.90634,106.611,2.98064,0.185529
168,0.366646,0.00659316,0.0206679,51.9783,0.810967,13.8365,86.7473,2.28659,0.147065
169,0.393165,0.00602226,0.0175996,47.959,0.706042,19.3312,71.1479,1.77186,0.116356
170,0.460693,0.00607498,0.0155177,45.3651,0.625643,26.6056,59.3566,1.39829,0.0919819
171,0.584797,0.00679083,0.0144023,44.5629,0.568951,35.4752,51.1164,1.13837,0.0727539
172,0.791549,0.00831527,0.0143254,46.0548,0.536528,45.0605,46.4585,0.97439,0.0576956
173,1.12357,0.010942,0.0154807,50.4665,0.530207,53.7935,45.8697,0.898891,0.0460268
174,1.64943,0.0151951,0.0182336,58.4994,0.552811,59.9954,50.5839,0.916571,0.0371478
175,2.47663,0.0219832,0.0232039,70.8778,0.608046,62.6859,63.039,1.04856,0.0306331
176,3.76444,0.0328888,0.0313962,88.3271,0.701309,61.911,87.5367,1.34014,0.0262422
177,5.72064,0.050717,0.0444012,111.532,0.842417,58.4384,131.104,1.87484,0.0239675
178,8.54644,0.0805379,0.0646896,140.901,1.05118,53.2606,204.29,2.8015,0.0241766
179,12.2974,0.131603,0.0960033,176.024,1.36708,47.2615,320.896,4.38647,0.0279964
180,16.7158,0.220525,0.143754,215.05,1.86461,41.0927,494.756,7.11123,0.0383445
181,21.1898,0.375136,0.215078,254.669,2.67316,35.1752,732.701,11.8388,0.0626703
182,24.8803,0.634247,0.317569,290.873,3.99015,29.7478,1026.67,20.0316,0.119926
183,26.9,1.02907,0.454745,319.745,6.04795,24.9211,1349.86,33.8212,0.255887
184,26.6153,1.52965,0.616529,337.795,8.95742,20.7229,1658.66,55.33,0.565432
185,24.175,1.98855,0.769224,342.879,12.4066,17.1313,1901.55,84.5326,1.18862
186,20.5658,2.1993,0.862772,336.015,15.4947,14.0976,2038.4,116.666,2.20664
187,16.8217,2.08187,0.865959,321.195,17.2071,11.5608,2060.32,143.025,3.46913
188,13.489,1.74698,0.792559,302.465,17.2383,9.45739,1987.76,156.418,4.61723
189,10.7174,1.35695,0.681807,282.248,16.0575,7.726,1851.99,155.499,5.35295
190,8.47941,1.00957,0.566228,261.711,14.3083,6.31095,1681.07,143.74,5.60148
191,6.69565,0.734859,0.461876,241.44,12.43,5.16349,1495.74,126.005,5.45013
192,5.28223,0.529251,0.373524,221.778,10.6414,4.24248,1309.95,106.307,5.03607
193,4.16547,0.379242,0.300852,202.943,9.02971,3.51462,1132.51,87.2182,4.4829
194,3.2845,0.271089,0.241855,185.073,7.61848,2.95463,968.553,70.0879,3.88137
195,2.59026,0.193552,0.194247,168.25,6.40338,2.54579,820.666,55.4425,3.29036
196,2.04365,0.138124,0.155943,152.514,5.36844,2.28097,689.717,43.3265,2.74389
197,1.61369,0.0985642,0.125172,137.874,4.4936,2.16477,575.466,33.5357,2.2586
198,1.27596,0.0703597,0.100478,124.32,3.75817,2.2172,476.992,25.7607,1.83981
199,1.01127,0.0502695,0.0806748,111.826,3.1425,2.47995,392.991,19.6683,1.48601
200,0.804663,0.0359743,0.0648073,100.361,2.62871,3.02638,321.983,14.9443,1.19192
201,0.644569,0.0258195,0.0521066,89.8886,2.20099,3.97717,262.449,11.312,0.950562
202,0.522237,0.0186273,0.0419572,80.3757,1.84559,5.52329,212.92,8.53844,0.754486
203,0.431313,0.0135631,0.0338689,71.7979,1.55078,7.95701,172.028,6.43307,0.596498
204,0.367626,0.0100394,0.0274549,64.1463,1.30668,11.705,138.539,4.84337,0.470052
205,0.329181,0.00764888,0.0224141,57.4392,1.10506,17.339,111.37,3.64938,0.369415
206,0.316432,0.00611866,0.0185193,51.7368,0.939296,25.4981,89.592,2.75806,0.289691
207,0.33297,0.00528099,0.0156101,47.1646,0.804237,36.5986,72.441,2.09833,0.22679
208,0.386875,0.00505826,0.0135911,43.9442,0.696247,50.2414,59.3283,1.61683,0.177339
209,0.493209,0.0054623,0.0124363,42.4325,0.613325,64.6013,49.8726,1.27466,0.138596
210,0.678574,0.00661166,0.0122038,43.1594,0.555297,76.6898,43.9763,1.04527,0.108357
211,0.98938,0.00877697,0.0130625,46.8477,0.523981,83.8979,41.9932,0.913723,0.0848705
212,1.50652,0.0124771,0.0153397,54.3986,0.523094,85.4161,45.0613,0.878231,0.0667713
213,2.36923,0.0186766,0.0196005,66.8605,0.557907,82.1443,55.7107,0.954999,0.0530268
214,3.80407,0.0291943,0.0267759,85.417,0.635501,75.6935,78.8858,1.18845,0.0429163
215,6.12735,0.0475675,0.0383679,111.305,0.767944,67.5912,123.502,1.671,0.0360585
216,9.63992,0.0808758,0.0567656,145.32,0.981552,58.9734,204.133,2.58357,0.0325694
217,14.3712,0.143458,0.085705,186.714,1.33524,50.5711,340.696,4.28266,0.033608
218,19.8772,0.263658,0.130853,232.382,1.94958,42.7995,552.407,7.48387,0.0431123
219,25.3587,0.492764,0.200284,277.697,3.04391,35.8566,846.351,13.6055,0.0731644
220,29.9156,0.905916,0.304014,318.261,4.95887,29.8024,1208.94,25.2514,0.159548
221,32.6162,1.56594,0.450449,350.522,8.08416,24.6155,1605.82,46.4149,0.399286
222,32.5851,2.42282,0.636274,371.207,12.5697,20.23,1986.15,81.1796,1.00744
223,29.7003,3.2145,0.830251,377.518,17.8668,16.5599,2288.85,129.675,2.30906
224,25.1645,3.57048,0.969725,369.773,22.5394,13.5132,2461.18,183.428,4.49288
225,20.4561,3.3484,0.999863,352.726,24.9879,11.0008,2488.5,227.029,7.20534
226,16.3235,2.76184,0.925141,331.593,24.7872,8.9404,2397.69,248.13,9.61416
227,12.9286,2.10803,0.796188,309.193,22.8053,7.25939,2230.28,245.144,11.0728
228,10.2088,1.54753,0.659011,286.654,20.107,5.89492,2021.88,224.776,11.4764
229,8.05084,1.11656,0.535723,264.491,17.3349,4.79397,1797.56,195.504,11.0622
230,6.34531,0.79979,0.432174,243.026,14.7638,3.9129,1573.71,163.84,10.1397
231,4.99982,0.571146,0.347528,222.476,12.4828,3.21687,1360.52,133.696,8.96602
232,3.93938,0.407324,0.279079,202.984,10.5045,2.67953,1163.85,106.981,7.72081
233,3.10412,0.290316,0.223973,184.635,8.81137,2.28309,986.62,84.3475,6.51598
234,2.44656,0.206867,0.179697,167.468,7.37518,2.01901,829.745,65.7465,5.41368
235,1.9292,0.1474,0.144159,151.492,6.16467,1.88986,692.871,50.7887,4.44235
236,1.52247,0.105043,0.115651,136.692,5.14919,1.9126,574.855,38.9537,3.60908
237,1.20312,0.0748877,0.0927944,123.038,4.30035,2.12454,474.119,29.7048,2.90837
238,0.952954,0.0534291,0.0744774,110.492,3.59272,2.59307,388.882,22.5472,2.32813
239,0.757796,0.0381711,0.059808,99.0079,3.00398,3.43144,317.323,17.051,1.85339
240,0.606721,0.0273367,0.0480712,88.5419,2.51484,4.82324,257.682,12.8574,1.46871
241,0.4915,0.0196637,0.0386965,79.054,2.10887,7.05822,208.321,9.67465,1.15943
242,0.406218,0.0142585,0.0312301,70.5149,1.77214,10.5785,167.754,7.27015,0.912348
243,0.34709,0.0104922,0.025315,62.9129,1.493,16.0188,134.671,5.46125,0.716001
244,0.312508,0.00792894,0.0206746,56.2657,1.2618,24.1835,107.934,4.10633,0.560657
245,0.303377,0.00627633,0.0171019,50.6366,1.07069,35.8176,86.5859,3.09675,0.438207
246,0.323939,0.00535423,0.0144538,46.1596,0.913482,50.9705,69.8453,2.35022,0.341991
247,0.383372,0.00507907,0.0126501,43.0742,0.785675,68.0347,57.1206,1.8053,0.266602
248,0.498848,0.00546411,0.0116799,41.77,0.684593,83.4937,48.0431,1.41734,0.207687
249,0.701291,0.0066409,0.0116175,42.8339,0.609725,93.6158,42.5555,1.15568,0.161776
250,1.0463,0.00891545,0.0126527,47.0814,0.563116,96.7925,41.1125,1.00263,0.126125
251,1.63415,0.0128911,0.0151424,55.5589,0.549491,93.8889,45.0943,0.955174,0.0985952
252,2.64225,0.0197307,0.019697,69.5314,0.575891,86.9029,57.5926,1.03121,0.0775559
253,4.35922,0.031725,0.0273214,90.4654,0.651866,77.7744,84.7838,1.2833,0.0618329
254,7.16063,0.0535394,0.0396398,119.8,0.793809,67.9323,137.993,1.82599,0.0507339
255,11.3153,0.0949224,0.059245,158.04,1.03865,58.2828,235.47,2.89337,0.0442746
256,16.668,0.176237,0.0902091,203.349,1.47031,49.3354,400.217,4.96747,0.0440364
257,22.5662,0.338018,0.138732,251.366,2.25839,41.3327,650.116,9.05185,0.0560561
258,28.1424,0.651085,0.213661,297.101,3.70103,34.3506,985.267,17.1605,0.100085
259,32.5298,1.2081,0.325894,336.609,6.22612,28.3671,1383.31,32.8942,0.236253
260,34.8033,2.05903,0.484133,366.827,10.2326,23.3075,1803.19,61.3172,0.623778
261,34.0779,3.08374,0.682972,384.649,15.6899,19.0728,2189.71,106.516,1.58691
262,30.4364,3.92012,0.884632,387.409,21.6961,15.5571,2479.37,166.236,3.54003
263,25.4018,4.16184,1.01837,376.284,26.4819,12.6571,2622.39,227.759,6.58626
264,20.4783,3.74953,1.03034,356.966,28.4288,10.278,2614.38,272.664,10.0627
265,16.2777,3.00339,0.936599,334.568,27.4841,8.33528,2491.73,289.296,12.8626
266,12.8696,2.25214,0.795988,311.413,24.8608,6.75589,2299.26,279.118,14.3285
267,10.1536,1.63808,0.654098,288.345,21.7035,5.47786,2072.08,251.427,14.4964
268,8.00361,1.17663,0.529797,265.779,18.6072,4.44963,1833.88,215.881,13.7346
269,6.30633,0.84101,0.426654,243.999,15.7956,3.62922,1599.84,179.233,12.4335
270,4.96816,0.599926,0.342803,223.202,13.3277,2.98359,1379.17,145.257,10.8935
271,3.91385,0.427582,0.275164,203.518,11.2002,2.48814,1177.06,115.641,9.31523
272,3.0836,0.304632,0.220774,185.018,9.3864,2.12686,995.875,90.8241,7.81898
273,2.43009,0.217003,0.177101,167.733,7.85181,1.89311,836.149,70.5868,6.46839
274,1.91596,0.154582,0.142059,151.665,6.56075,1.79159,697.233,54.4047,5.28953
275,1.51179,0.110134,0.113955,136.794,5.47912,1.84205,577.765,41.6546,4.28531
276,1.19446,0.0784957,0.0914251,123.086,4.57584,2.08571,476.004,31.7223,3.44537
277,0.945881,0.0559845,0.073372,110.497,3.82329,2.59602,390.052,24.0543,2.75273
278,0.75195,0.0399785,0.0589149,98.9795,3.19741,3.49589,318.001,18.1771,2.18793
279,0.601812,0.0286123,0.0473486,88.4879,2.67749,4.98477,258.026,13.699,1.73149
280,0.48729,0.0205608,0.0381103,78.9801,2.24592,7.37836,208.442,10.3038,1.36532
281,0.402506,0.0148855,0.0307529,70.4247,1.88781,11.1597,167.731,7.74064,1.07331
282,0.343708,0.0109261,0.0249244,62.8091,1.59073,17.0227,134.556,5.81325,0.841613
283,0.309311,0.00822394,0.0203524,56.1495,1.34435,25.8406,107.764,4.36983,0.658523
284,0.300254,0.00647061,0.0168333,50.5087,1.14022,38.391,86.3826,3.29419,0.514349
285,0.320822,0.00547447,0.0142263,46.0201,0.971664,54.6093,69.6234,2.4984,0.401156
286,0.380303,0.00514386,0.0124535,42.9243,0.833702,72.5217,56.8876,1.91687,0.31252
287,0.496126,0.00548667,0.0115056,41.6143,0.723272,88.1507,47.8029,1.50183,0.243281
288,0.699874,0.00663177,0.0114585,42.6858,0.639587,97.6574,42.3114,1.22025,0.189332
289,1.04877,0.00888664,0.0125032,46.9728,0.584637,99.7902,40.8756,1.0526,0.14743
290,1.64695,0.0128647,0.0149986,55.5556,0.563431,95.8399,44.9064,0.994371,0.115042
291,2.68011,0.0197605,0.0195578,69.7554,0.583628,88.0234,57.5875,1.06257,0.0902306
292,4.45099,0.0319516,0.0271909,91.1133,0.655541,78.3159,85.3339,1.31027,0.071584
293,7.34845,0.054334,0.0395319,121.122,0.796508,68.1025,139.984,1.85563,0.0582292
294,11.6324,0.0972436,0.0591928,160.221,1.04558,58.2315,240.596,2.94329,0.0500676
295,17.1072,0.182446,0.0902823,206.32,1.49208,49.163,410.828,5.08241,0.0486974
296,23.0824,0.353412,0.13907,254.808,2.31691,41.1035,668.204,9.34249,0.0605835
297,28.6858,0.685672,0.214529,300.658,3.83682,34.1041,1011.39,17.8788,0.107332
298,33.0637,1.27588,0.327763,340.038,6.4995,28.1261,1416.44,34.5298,0.255299
299,35.2939,2.17083,0.487732,369.997,10.7034,23.0845,1841.26,64.6079,0.679654
300,34.4779,3.23581,0.689119,387.464,16.3775,18.8734,2230.12,112.198,1.73177
301,30.7139,4.08905,0.893502,389.756,22.5538,15.383,2519.12,174.552,3.84775
302,25.5799,4.31492,1.02854,378.131,27.4025,12.5076,2658.56,238.097,7.11329
303,20.5972,3.86615,1.03931,358.437,29.2886,10.1511,2645.35,283.742,10.796
304,16.3629,3.08383,0.943017,335.805,28.2137,8.22852,2517.46,299.824,13.7198
305,12.9334,2.30639,0.800163,312.492,25.4582,6.6666,2320.43,288.319,15.2134
