27.4665,331,27.4602,213
27.505,334,27.5078,212
27.5514,332,27.5482,210
27.5873,330,27.5931,213
27.6293,331,27.636,212
27.6728,337,27.6586,212
27.7187,340,27.7175,211
27.7559,339,27.7562,214
27.7997,343,27.7996,216
27.8368,342,27.8357,220
27.8782,340,27.8771,216
27.917,338,27.8982,216
27.9636,336,27.9503,219
28.0034,332,28.0048,219
28.0452,330,28.0299,223
28.0837,327,28.0759,225
28.1165,328,28.1216,226
28.161,324,28.1609,225
28.1993,329,28.198,223
28.2233,331,28.2281,220
28.273,331,28.2507,218
28.3107,331,28.3034,223
28.3497,337,28.3543,220
28.3854,338,28.3912,221
28.4319,338,28.4289,220
28.4745,339,28.4713,221
28.5107,337,28.5083,219
28.5475,339,28.5537,220
28.5923,338,28.5755,216
28.6306,337,28.6279,215
28.6634,337,28.6678,211
28.6976,343,28.7083,212
28.7451,335,28.744,215
28.7811,330,28.7876,217
28.8213,330,28.8116,214
28.8647,334,28.8666,216
28.9063,333,28.906,213
28.9413,334,28.9421,213
28.9796,337,28.9826,215
29.0206,339,29.003,217
29.0599,341,29.0498,218
29.0997,339,29.0902,220
29.1363,340,29.1363,222
29.1679,336,29.1744,224
29.208,332,29.2077,228
29.2433,335,29.2499,227
29.2868,337,29.2882,226
29.3261,332,29.3261,229
29.3617,336,29.3632,231
29.3993,339,29.398,231
29.4354,337,29.436,230
29.4716,342,29.4687,230
29.5002,341,29.5061,230
29.5418,341,29.5448,234
29.5854,339,29.576,233
29.6223,335,29.6072,236
29.6485,334,29.6587,232
29.6961,338,29.6957,230
29.7336,340,29.7235,233
29.7656,340,29.7693,233
29.8096,341,29.8027,233
29.8462,340,29.8463,231
29.881,336,29.8843,228
29.917,334,29.9214,230
29.9609,333,29.9613,228
29.9964,337,30.0001,226
30.0365,340,30.0364,230
30.0748,345,30.0675,229
30.1109,345,30.1016,231
30.1416,350,30.1535,228
30.1947,349,30.1957,227
30.2239,349,30.2237,225
30.2672,351,30.2668,223
30.3052,350,30.297,225
30.3358,348,30.3411,229
30.3804,347,30.3756,227
30.4134,348,30.408,227
30.4555,348,30.4568,225
30.4852,348,30.4883,223
30.5352,352,30.5296,224
30.571,350,30.5684,223
30.6031,349,30.609,223
30.646,345,30.647,228
30.6796,345,30.6762,231
30.7197,343,30.7118,229
30.7522,342,30.7464,230
30.7976,340,30.7972,228
30.8361,340,30.8316,225
30.8687,341,30.8663,228
30.8984,341,30.9058,232
30.9468,340,30.9487,231
30.9847,344,30.9724,233
31.0239,348,31.0185,228
31.0596,348,31.0605,233
31.1,344,31.0954,234
31.1334,339,31.1339,233
31.1696,335,31.1599,231
31.2003,335,31.2037,237
31.2445,341,31.2403,239
31.281,342,31.2785,240
31.3084,343,31.3162,243
31.3497,341,31.3577,241
31.3924,342,31.3926,238
31.4185,347,31.4337,240
31.4685,350,31.4578,239
31.5054,348,31.4896,239
31.5334,351,31.5429,237
31.567,351,31.5766,237
31.6244,349,31.6262,240
31.6545,351,31.6543,240
31.6986,353,31.6961,244
31.7315,352,31.7349,245
31.7683,350,31.7638,243
31.8086,349,31.8132,244
31.8452,345,31.8463,244
31.8805,346,31.8806,248
31.918,346,31.908,248
31.9533,341,31.9298,246
31.9869,343,31.99,244
32.0313,340,32.0274,252
32.0627,338,32.0595,251
32.1009,341,32.104,250
32.1337,339,32.1369,248
32.1781,337,32.1744,244
32.2172,336,32.2107,244
32.2491,334,32.2551,243
32.2933,338,32.2931,241
32.3213,337,32.2931,241
32.353,335,32.3603,243
32.398,336,32.4039,240
32.4369,337,32.4343,240
32.4759,335,32.4785,241
32.5164,334,32.511,240
32.5504,331,32.552,239
32.5891,334,32.586,235
32.6217,328,32.6268,234
32.6532,329,32.6688,234
32.7019,331,32.7037,235
32.7241,333,32.7309,236
32.7665,332,32.7793,239
32.8168,331,32.8054,237
32.8572,330,32.8516,235
32.8808,336,32.893,236
32.9349,337,32.9335,238
32.9698,339,32.9657,242
33.0075,342,33.0078,245
33.0512,343,33.0488,245
33.0893,343,33.0861,245
33.1249,345,33.1251,248
33.1617,345,33.1599,246
33.2026,342,33.2018,248
33.2388,341,33.2384,248
33.2726,336,33.275,243
33.3117,337,33.3067,244
33.3521,335,33.3394,244
33.3892,336,33.3879,239
33.4252,335,33.4204,241
33.4622,337,33.4573,239
33.5015,339,33.5022,239
33.5334,342,33.5419,234
33.5777,344,33.5686,235
33.6144,339,33.6126,236
33.6511,340,33.6514,232
33.6918,341,33.6954,227
33.7344,345,33.7313,232
33.7699,345,33.7731,234
33.8105,345,33.8123,234
33.8464,347,33.8507,234
33.8866,346,33.8818,236
33.9164,346,33.9209,236
33.962,349,33.9591,239
33.9959,354,33.9988,242
34.0356,350,34.0304,242
34.0732,347,34.0772,246
34.1146,351,34.1151,242
34.1531,351,34.1318,244
34.1876,350,34.1808,246
34.2127,350,34.2237,247
34.2548,352,34.2607,245
34.3001,355,34.2967,247
34.335,352,34.3281,245
34.37,348,34.3724,245
34.4101,344,34.4064,241
34.4475,348,34.4427,243
34.4822,351,34.4831,245
34.5076,348,34.5105,248
34.5511,349,34.548,247
34.5916,350,34.5892,250
34.6152,351,34.6229,250
34.6542,351,34.66,247
34.6955,347,34.6962,249
34.7304,346,34.7302,250
34.7653,346,34.7651,250
34.7989,345,34.7981,248
34.8372,343,34.837,247
34.8724,347,34.8556,248
34.9011,346,34.9022,248
34.941,345,34.9409,254
34.9719,347,34.9668,253
35.0085,349,35.004,254
35.043,349,35.0402,255
35.0658,349,35.0798,258
35.1162,354,35.1143,257
35.1502,359,35.1465,257
35.1829,356,35.1861,254
35.2199,357,35.219,257
35.257,360,35.2552,258
35.292,360,35.2721,259
35.3267,363,35.3214,260
35.3606,368,35.356,256
35.3931,368,35.397,259
35.4296,365,35.4311,256
35.4573,370,35.4515,253
35.4979,369,35.4932,257
35.5326,369,35.5325,258
35.5586,370,35.5674,252
35.6041,370,35.6031,252
35.6327,364,35.6248,252
35.6733,364,35.6635,252
35.706,365,35.7055,254
35.7468,363,35.7477,249
35.7818,362,35.779,252
35.8124,361,35.8154,256
35.8552,358,35.8437,255
35.8853,360,35.89,258
35.9283,362,35.9178,260
35.9629,356,35.9631,262
35.996,354,35.9866,266
36.0257,358,36.0317,266
36.0433,358,36.0696,268
36.1046,354,36.1042,261
36.1372,355,36.1336,263
36.1715,356,36.1671,263
36.2077,351,36.2068,261
36.2387,351,36.2391,256
36.2672,351,36.2754,258
36.3139,354,36.2988,261
36.3461,354,36.3354,259
36.3858,354,36.3857,258
36.4192,354,36.4142,261
36.4391,353,36.4525,262
36.4882,355,36.4793,263
36.5251,355,36.5136,263
36.5602,352,36.5581,262
36.5854,353,36.5895,260
36.6299,352,36.6261,262
36.6676,355,36.6673,265
36.7042,355,36.6994,265
36.7266,354,36.7399,262
36.7718,358,36.7771,262
36.8047,357,36.7999,257
36.837,361,36.8437,253
36.8824,362,36.8691,252
36.9075,364,36.9204,251
36.9524,364,36.9501,252
36.9756,360,36.9895,246
37.0211,362,37.0265,246
37.0612,364,37.0607,247
37.0994,366,37.0948,245
37.1339,362,37.1328,247
37.1639,363,37.1673,245
37.2047,364,37.1964,244
37.2424,365,37.2417,246
37.2695,368,37.2756,243
37.311,371,37.3128,243
37.3535,368,37.3446,241
37.3873,367,37.3678,244
37.4221,367,37.4248,244
37.4591,367,37.4559,246
37.4975,369,37.4958,250
37.5317,366,37.5293,249
37.5551,366,37.5337,248
37.5966,362,37.5921,243
37.6292,364,37.637,241
37.6682,365,37.6643,239
37.7025,368,37.7041,243
37.7355,367,37.7416,239
37.7718,368,37.7761,236
37.8088,369,37.8125,233
37.852,368,37.8446,233
37.8894,370,37.8921,236
37.9243,368,37.9247,233
37.9606,367,37.9595,238
37.9913,372,37.9936,233
38.0228,371,38.0277,232
38.0697,369,38.0659,234
38.1088,363,38.1048,232
38.1427,365,38.1437,236
38.1792,362,38.1807,236
38.2176,364,38.2115,235
38.2539,363,38.2518,237
38.285,363,38.2871,236
38.3277,365,38.3276,233
38.3645,368,38.3627,233
38.4008,369,38.3928,232
38.4331,369,38.4319,231
38.4758,371,38.4743,234
38.5083,368,38.5116,241
38.5435,363,38.5437,242
38.5844,363,38.5822,239
38.5931,360,38.6143,236
38.6573,363,38.6579,239
38.6924,363,38.6882,236
38.727,364,38.7244,236
38.7658,365,38.7597,234
38.7986,369,38.8027,230
38.835,373,38.839,229
38.8723,375,38.868,232
38.9078,371,38.9097,234
38.9425,377,38.9375,234
38.9729,380,38.9741,239
39.011,382,39.0146,238
39.0507,384,39.0513,240
39.0882,381,39.0891,242
39.1153,377,39.1251,241
39.1562,378,39.1573,243
39.1856,379,39.1917,244
39.2266,381,39.2112,240
39.2535,383,39.2581,241
39.2919,382,39.2923,244
39.3247,381,39.3134,240
39.3638,383,39.3593,243
39.3969,382,39.391,238
39.4331,388,39.4203,238
39.4693,387,39.4575,242
39.4892,384,39.5027,240
39.5246,384,39.5381,240
39.5716,390,39.5657,239
39.6075,390,39.6093,243
39.6391,393,39.6434,247
39.6678,396,39.6759,245
39.7086,398,39.7094,243
39.7398,397,39.7413,246
39.7779,396,39.768,243
39.8155,398,39.8106,246
39.8442,396,39.8487,242
39.8833,393,39.8813,241
39.9168,396,39.912,242
39.9523,400,39.9432,238
39.9843,399,39.9708,242
40.0199,394,40.0195,240
40.0555,392,40.0357,242
40.0865,389,40.0875,244
40.1216,384,40.1241,241
40.1521,387,40.1538,239
40.182,388,40.1824,240
40.2135,387,40.2171,245
40.2585,394,40.2552,244
40.2912,397,40.279,242
40.315,396,40.3268,237
40.3595,396,40.3624,239
40.3976,397,40.395,239
40.4345,395,40.4277,243
40.4656,392,40.466,243
40.4996,397,40.5011,246
40.5313,396,40.5354,249
40.5675,394,40.5617,249
40.6014,393,40.5994,252
40.6321,393,40.6247,252
40.6712,397,40.6615,249
40.7046,394,40.703,253
40.7302,392,40.7403,254
40.7725,396,40.7711,260
40.7959,394,40.8071,258
40.8418,394,40.839,256
40.8719,395,40.8768,255
40.9118,393,40.912,252
40.9466,401,40.9369,252
40.9788,402,40.9745,251
41.0131,402,40.9909,249
41.0443,404,41.0399,246
41.0772,400,41.0743,247
41.1049,405,41.1127,247
41.141,407,41.1415,252
41.1798,409,41.1783,254
41.2124,409,41.2127,256
41.2458,409,41.2335,256
41.278,409,41.2786,260
41.3058,408,41.3111,263
41.3455,406,41.346,263
41.3788,407,41.3791,259
41.4137,404,41.4129,258
41.436,399,41.4459,256
41.4784,399,41.4732,251
41.5123,401,41.5119,250
41.5436,405,41.5469,250
41.5655,403,41.5664,251
41.6075,401,41.6114,253
41.6419,398,41.6438,255
41.6671,396,41.6763,254
41.6913,395,41.7079,251
41.7373,395,41.7405,246
41.776,395,41.7709,246
41.8103,398,41.8012,248
41.8412,400,41.845,247
41.8763,402,41.8682,245
41.9108,400,41.9108,246
41.9435,395,41.9472,245
41.9811,389,41.9808,247
42.0182,385,42.0143,248
42.0482,386,42.0529,253
42.0845,386,42.0835,255
42.1144,389,42.1126,257
42.1507,385,42.1545,257
42.184,380,42.1841,260
42.2203,376,42.1898,259
42.2543,376,42.2454,259
42.2859,376,42.2909,263
42.3175,375,42.3163,264
42.3594,373,42.3593,262
42.3903,372,42.3881,261
42.4242,370,42.4156,259
42.4589,371,42.4581,259
42.4927,368,42.4947,257
42.5291,369,42.5244,259
42.5621,369,42.559,257
42.5995,370,42.5974,255
42.631,369,42.633,261
42.6615,365,42.6651,263
42.704,364,42.6963,261
42.7344,362,42.738,262
42.7606,362,42.7727,263
42.8044,359,42.8058,263
42.8372,357,42.8341,262
42.8766,358,42.8727,262
42.913,357,42.9129,260
42.9441,354,42.9464,261
42.9799,350,42.981,267
43.0117,350,43.0179,269
43.0527,351,43.0537,267
43.0865,348,43.0899,267
43.1094,348,43.1238,267
43.1559,349,43.1433,264
43.1889,350,43.1922,266
43.221,351,43.2161,266
43.2626,353,43.2583,269
43.2963,357,43.2903,265
43.3309,357,43.331,264
43.3641,355,43.3579,264
43.4006,357,43.3998,263
43.432,352,43.4303,260
43.4716,350,43.4616,259
43.4895,345,43.4949,258
43.5342,345,43.5276,262
43.5771,344,43.576,262
43.6132,341,43.6125,262
43.6488,347,43.6486,265
43.6825,352,43.6746,263
43.7164,347,43.7107,266
43.7498,351,43.7398,264
43.7808,355,43.7835,267
43.8232,347,43.8231,264
43.8514,350,43.8549,258
43.8915,349,43.8832,261
43.9245,348,43.9249,263
43.9566,347,43.9618,262
44.0001,351,43.982,264
44.038,353,44.0283,263
44.0721,352,44.0676,264
44.1034,352,44.1025,264
44.139,358,44.1417,257
44.1709,356,44.1774,257
44.2038,355,44.2093,255
44.2434,356,44.2483,251
44.2841,358,44.2742,252
44.311,366,44.3172,249
44.3558,364,44.3515,249
44.391,365,44.3913,245
44.4254,365,44.4262,241
44.4571,365,44.4608,242
44.4934,364,44.495,243
44.5248,364,44.5314,240
44.5706,362,44.5703,241
44.6058,365,44.607,241
44.6422,367,44.6346,242
44.6793,370,44.6716,247
44.7151,371,44.7128,243
44.7414,374,44.7465,245
44.7862,375,44.7836,244
44.8156,373,44.8157,245
44.8527,370,44.8554,245
44.8919,374,44.8927,241
44.9166,376,44.9277,242
44.9604,376,44.9604,243
45.0035,378,44.9973,242
45.0406,376,45.0362,242
45.0727,376,45.0789,237
45.1168,377,45.1122,242
45.1421,375,45.147,243
45.1865,374,45.1827,240
45.2191,374,45.2142,243
45.253,377,45.253,239
45.2853,374,45.2857,234
45.3212,372,45.3192,232
45.3564,369,45.3554,229
45.3869,368,45.3857,229
45.4091,363,45.4052,228
45.4518,366,45.4525,228
45.4799,366,45.4678,227
45.5131,367,45.5073,226
45.5449,368,45.524,224
45.5755,369,45.5722,221
45.6054,373,45.6003,223
45.6352,374,45.6373,224
45.6664,370,45.6665,227
45.6997,369,45.6967,225
45.7281,372,45.7233,224
45.7583,369,45.7564,221
45.7806,371,45.7842,216
45.8167,369,45.8161,214
45.8413,370,45.8442,216
45.8776,372,45.8736,216
45.9041,377,45.9054,219
45.932,375,45.9329,216
45.9666,376,45.9669,212
45.9965,374,45.9928,213
46.0221,379,46.0246,216
46.0515,380,46.0427,217
46.0816,379,46.0823,218
46.109,380,46.0963,216
46.1304,375,46.1357,216
46.1609,379,46.1615,218
46.1907,379,46.1953,220
46.22,380,46.223,218
46.2517,383,46.2405,214
46.2767,385,46.2816,216
46.3091,382,46.3072,218
46.3331,380,46.3384,220
46.3636,375,46.3665,221
46.3948,373,46.3848,221
46.4197,374,46.4086,225
46.4491,372,46.4417,224
46.4699,368,46.4759,224
46.5019,367,46.5045,221
46.5075,366,46.5274,223
46.5531,368,46.5529,223
46.5817,367,46.5732,221
46.6134,366,46.6104,219
46.6391,367,46.637,219
46.6652,368,46.6685,221
46.6939,367,46.6908,220
46.7178,368,46.7175,223
46.7464,371,46.7175,223
46.7729,373,46.7745,221
46.7985,372,46.7805,220
46.8253,366,46.8263,219
46.8437,366,46.8498,217
46.8777,367,46.8797,217
46.8992,363,46.9028,215
46.9292,362,46.9286,210
46.9562,361,46.956,212
46.9804,361,46.979,212
47.0034,363,47.0096,208
47.0248,362,47.0338,208
47.0545,363,47.0626,206
47.0897,362,47.0845,206
47.112,362,47.1091,210
47.1386,361,47.1394,210
47.1655,360,47.1508,210
47.1917,358,47.1892,208
47.2074,353,47.1892,208
47.2397,354,47.235,209
47.2614,358,47.2466,208
47.2929,358,47.2942,208
47.3169,358,47.3114,207
47.3413,355,47.3114,207
47.3646,352,47.369,206
47.3845,352,47.3918,209
47.4185,350,47.4206,214
47.4454,355,47.4386,213
47.4575,359,47.4594,215
47.4926,362,47.4752,214
47.516,360,47.5012,215
47.5409,361,47.5432,215
47.5673,363,47.5657,218
47.5926,361,47.5864,220
47.6115,361,47.6155,226
47.6388,361,47.6384,227
47.6644,359,47.6635,227
47.689,360,47.6842,223
47.7079,362,47.7136,224
47.7157,362,47.7343,222
47.7387,363,47.758,222
47.7804,364,47.7827,224
47.8007,366,47.7975,226
47.829,371,47.8251,226
47.8445,372,47.8524,224
47.8672,371,47.8698,225
47.8878,368,47.8977,225
47.9065,370,47.9189,226
47.9365,373,47.9426,226
47.9641,370,47.9634,226
47.9853,366,47.9855,230
48.0079,365,48.0045,228
48.0307,366,48.0318,225
48.0483,366,48.0463,226
48.066,363,48.0744,225
48.0935,367,48.0962,223
48.1076,370,48.1189,223
48.1306,372,48.1391,222
48.1567,369,48.1635,222
48.1871,367,48.1873,221
48.205,367,48.2075,218
48.2279,369,48.2248,217
48.2492,370,48.2339,216
48.2559,372,48.2761,214
48.2976,371,48.2906,216
48.3175,373,48.3198,217
48.3383,372,48.3375,218
48.358,374,48.3584,220
48.3815,375,48.3767,219
48.4025,372,48.4061,222
48.4163,372,48.4154,220
48.4359,370,48.4467,216
48.4696,368,48.4578,215
48.4923,365,48.479,214
48.5097,369,48.5095,211
48.531,370,48.5344,211
48.5444,370,48.5494,207
48.5747,370,48.5777,208
48.5987,370,48.5909,207
48.6108,365,48.6198,205
48.6318,366,48.6352,204
48.6618,365,48.6537,204
48.6836,367,48.6755,207
48.7046,367,48.7034,204
48.7223,364,48.7176,206
48.7435,367,48.7484,208
48.7638,367,48.7685,210
48.7891,367,48.7758,212
48.8059,366,48.8051,211
48.8264,362,48.8283,212
48.8486,360,48.8428,213
48.866,360,48.8698,215
48.8876,361,48.8858,216
48.9042,359,48.9107,217
48.9315,359,48.928,216
48.9437,359,48.928,216
48.9681,360,48.9613,213
48.9935,360,48.9879,210
49.005,360,48.9951,208
49.0347,358,49.0202,210
49.0551,361,49.0476,208
49.0763,361,49.0713,211
49.0835,360,49.0968,210
49.1136,359,49.1184,212
49.1366,359,49.1361,214
49.1467,356,49.1475,216
49.1784,352,49.177,217
49.1861,354,49.1993,215
49.219,353,49.2187,216
49.219,353,49.2321,217
49.257,352,49.2474,218
49.2724,350,49.2728,217
49.2946,349,49.2971,219
49.3057,347,49.316,220
49.3352,345,49.3348,218
49.3413,345,49.3544,218
49.3743,348,49.3667,217
49.3901,344,49.3937,216
49.4151,348,49.4042,218
49.4348,347,49.4042,218
49.4428,345,49.4492,217
49.474,347,49.4717,219
49.4914,347,49.4751,221
49.5129,347,49.5134,224
49.5279,347,49.5296,222
49.5517,349,49.547,227
49.5708,349,49.5705,230
49.5845,351,49.5885,227
49.6059,353,49.5994,231
49.6263,352,49.5994,231
49.6478,348,49.6456,231
49.6664,346,49.6613,231
49.6838,349,49.678,230
49.6933,348,49.7024,233
49.7175,349,49.7189,232
49.7375,347,49.7389,231
49.7555,346,49.7565,234
49.7703,346,49.7715,232
49.7917,344,49.7919,232
49.8113,344,49.8015,234
49.8287,343,49.8321,233
49.8509,341,49.8418,230
49.8681,338,49.865,227
49.883,337,49.8824,230
49.904,336,49.9019,231
49.919,335,49.9199,228
49.9356,338,49.9382,227
49.9577,339,49.9496,226
49.9771,345,49.9775,226
49.9869,346,49.9876,225
50.0103,346,50.005,224
50.0255,350,50.0279,224
50.0412,349,50.0442,228
50.0612,347,50.0606,228
50.073,348,50.0829,230
50.0929,350,50.0993,228
50.1157,348,50.1186,228
50.1374,353,50.1336,228
50.1531,356,50.1532,228
50.1706,358,50.1532,228
50.1885,359,50.1799,228
50.2055,356,50.2025,230
50.2178,359,50.2207,230
50.2413,358,50.2364,231
50.2585,359,50.2493,231
50.2747,353,50.2777,234
50.2899,354,50.2937,238
50.3109,354,50.3075,237
50.3243,353,50.3221,237
50.3461,350,50.3447,237
50.3578,348,50.3554,241
50.3642,349,50.3677,240
50.3961,352,50.3931,241
50.4128,350,50.3931,241
50.4271,353,50.4234,237
50.439,352,50.4455,237
50.4579,355,50.4602,236
50.4766,357,50.4751,235
50.4964,359,50.4919,233
50.5103,359,50.5132,232
50.522,358,50.5298,234
50.5377,357,50.544,235
50.5531,355,50.5498,236
50.5751,357,50.577,234
50.5948,357,50.5848,236
50.6122,357,50.6037,237
50.6282,356,50.6186,236
50.6464,353,50.6456,237
50.6592,354,50.6606,240
50.6787,354,50.6795,237
50.6954,354,50.6863,236
50.7086,351,50.7082,236
50.7249,350,50.7252,236
50.7249,350,50.7309,235
50.7637,351,50.7503,235
50.7802,355,50.7699,236
50.795,354,50.7961,233
50.814,357,50.8051,232
50.8314,359,50.8248,234
50.8433,355,50.842,233
50.8579,355,50.856,236
50.8715,359,50.8786,239
50.8847,358,50.8908,239
50.9096,356,50.9,238
50.9234,353,50.928,239
50.9336,353,50.9439,237
50.953,354,50.9616,241
50.9767,353,50.9654,239
50.993,353,50.9921,240
51.0008,352,51.0088,240
51.0248,354,51.0247,241
51.0415,353,51.0247,241
51.0415,353,51.0499,244
51.0415,353,51.0719,245
51.0872,354,51.0885,246
51.1042,355,51.0885,246
51.1151,353,51.1187,243
51.135,349,51.135,244
51.1467,349,51.1512,246
51.1601,348,51.1678,244
51.1779,347,51.1842,244
51.2005,348,51.197,246
51.2088,348,51.2017,247
51.2308,350,51.2318,245
51.247,348,51.2485,247
51.2559,349,51.2597,247
51.2784,354,51.268,246
51.2904,356,51.2917,246
51.3083,354,51.298,247
51.3227,353,51.317,250
51.3363,354,51.3383,251
51.3551,349,51.3524,252
51.3595,351,51.3676,253
51.3865,350,51.386,253
51.3949,349,51.4034,255
51.4169,349,51.4165,255
51.4345,348,51.4337,254
51.4426,348,51.4478,249
51.4642,347,51.463,250
51.4813,347,51.4754,248
51.4941,347,51.4944,251
51.5111,350,51.5068,249
51.5216,348,51.5223,247
51.5378,351,51.5411,247
51.5559,356,51.5574,247
51.5665,354,51.5698,248
51.5823,353,51.5874,247
51.5962,353,51.6002,245
51.6139,356,51.6117,244
51.6315,355,51.6284,243
51.6476,354,51.6419,243
51.663,357,51.6602,242
51.6759,355,51.6769,242
51.6931,358,51.6794,241
51.7071,357,51.7071,243
51.7186,358,51.7106,242
51.7387,363,51.7386,242
51.7543,364,51.7528,241
51.7709,363,51.7528,241
51.7833,360,51.7823,240
51.7983,358,51.7994,238
51.8132,359,51.8053,238
51.8276,357,51.8286,237
51.8415,360,51.8385,237
51.8589,359,51.8492,239
51.8667,358,51.8492,239
51.8892,362,51.8885,243
51.9003,361,51.8919,240
51.9146,360,51.9149,237
51.9146,360,51.92,236
51.9482,358,51.9382,237
51.9516,357,51.9617,241
51.9758,358,51.9723,239
51.9848,355,51.9912,240
52.0073,353,51.9999,241
52.0181,352,52.0115,240
52.0288,350,52.0115,240
52.0429,351,52.0115,240
52.0646,351,52.0655,242
52.0734,350,52.0814,242
52.0956,348,52.099,244
52.1126,346,52.1093,244
52.1265,348,52.1253,243
52.136,349,52.1361,242
52.1585,349,52.1584,243
52.1708,346,52.1718,243
52.1837,347,52.1817,242
52.2015,351,52.2042,245
52.2195,351,52.2112,244
52.2341,351,52.2348,246
52.2458,349,52.2447,247
52.2604,348,52.2529,247
52.2782,347,52.2782,247
52.2782,347,52.2936,248
52.3032,346,52.3052,250
52.3173,350,52.3203,251
52.3227,351,52.3338,249
52.3512,355,52.3422,251
52.357,354,52.3654,249
52.3779,358,52.3774,250
52.393,359,52.3912,248
52.4052,359,52.4003,251
52.4216,357,52.4186,253
52.4316,359,52.4355,254
52.4499,358,52.4355,254
52.4499,358,52.4658,255
52.481,358,52.4813,257
52.4952,359,52.4813,257
52.5079,356,52.5071,259
52.5225,356,52.5255,261
52.5396,358,52.5399,263
52.5563,357,52.5399,263
52.5677,359,52.5657,263
52.5825,361,52.5858,259
52.5997,361,52.5963,259
52.6101,363,52.6119,256
52.6273,360,52.6241,254
52.6415,360,52.6295,253
52.6439,359,52.6525,252
52.6703,361,52.6643,251
52.6791,357,52.6811,251
52.6916,355,52.6969,248
52.7146,353,52.708,247
52.725,348,52.7276,248
52.731,349,52.7429,246
52.7523,349,52.7513,247
52.77,351,52.7692,246
52.7835,352,52.7847,241
52.7956,351,52.7958,243
52.7956,351,52.8098,241
52.8271,347,52.8231,240
52.8436,346,52.8436,236
52.8488,346,52.8565,236
52.8647,349,52.871,237
52.8842,350,52.8874,236
52.8981,352,52.8987,237
52.9143,354,52.9039,239
52.9297,354,52.9039,239
52.9408,352,52.9322,240
52.9558,353,52.9535,237
52.9672,355,52.9687,236
52.9866,353,52.9827,236
53.0002,354,52.9955,236
53.0148,353,53.0159,239
53.0298,354,53.0296,239
53.0434,351,53.0426,238
53.0498,351,53.0544,238
53.0647,349,53.0622,236
53.0835,348,53.0847,237
53.1003,347,53.0912,234
53.1139,348,53.1069,235
53.1274,349,53.1292,235
53.1366,349,53.1408,233
53.1581,349,53.155,231
53.1611,348,53.1695,231
53.1856,351,53.1855,228
53.199,350,53.2008,228
53.213,351,53.2094,224
53.2258,349,53.2247,222
53.2379,347,53.2376,221
53.2561,349,53.2441,222
53.2696,351,53.2657,219
53.2853,355,53.2789,220
53.2959,354,53.2952,220
53.3136,351,53.2952,220
53.321,349,53.3258,221
53.3428,348,53.3392,218
53.3513,348,53.3534,219
53.3631,347,53.3686,216
53.3824,346,53.3826,215
53.3991,347,53.3953,215
53.4111,346,53.4113,214
53.4211,345,53.4235,214
53.4396,345,53.4381,217
53.4488,347,53.4544,218
53.4666,349,53.462,217
53.4824,347,53.4828,215
53.4824,347,53.4977,216
53.508,344,53.5118,214
53.5192,344,53.5118,214
53.5308,345,53.5404,218
53.5517,343,53.555,216
53.5592,344,53.5654,217
