44.041,32.0389,31.8518,0.383152,0.144929,0.291724,44.9047,27.5702,19.8145,0.331429,0.200105,0.395006,0.000841902,0.0128079,0.0240327,0.0377578,0.116646,0.236895,0.307008,0.273988,0.309448,7.74446,11.3307,10.9268,1.38066,1.97726,17.4579,0.0511639,0.0121004,0.0622443,0.0562652,0.0854749,1.34115,1.03522,0.459863,0.86532,0.602248
28.4182,25.4744,10.7874,0.347416,0.28379,0.141668,52.3663,39.869,18.763,0.363347,0.320906,0.31589,0.00174063,0.0201899,0.00711407,0.0636407,0.0749043,0.224345,0.185064,0.210749,0.297678,8.23406,9.66076,8.67207,1.85294,1.42608,14.5705,0.0163818,0.0116749,0.0622209,0.0610523,0.0947927,2.82764,2.80681,2.01175,0.808357,1.49619
12.4674,44.1809,15.2767,0.242587,0.329795,0.329142,31.9605,55.3741,49.0007,0.319496,0.173283,0.30623,0.0294981,0.00265465,0.0203378,0.0427897,0.0525206,0.283588,0.385283,0.321662,0.214172,9.69586,6.2549,9.0874,0.930285,0.681488,16.0643,0.00491737,0.0722852,0.0155627,0.0505209,0.0635647,0.706568,2.03729,2.26807,1.92461,0.3163
18.0318,53.3253,6.15228,0.359477,0.362484,0.398796,58.2522,64.7133,26.8976,0.387174,0.361923,0.178828,0.0299909,0.00635952,0.00404192,0.297703,0.269624,0.0787109,0.393377,0.129983,0.231544,8.85481,11.9939,5.31462,0.859569,1.96893,26.9326,0.0896163,0.0821891,0.0549722,0.0984049,0.00528229,2.95017,0.156201,2.75719,0.384758,1.0893
16.582,48.1442,33.3584,0.125744,0.197477,0.161331,63.3471,25.4104,27.0487,0.251923,0.119835,0.162991,0.0136279,0.0289238,0.00562246,0.0751522,0.0482139,0.0929489,0.364418,0.114658,0.313448,9.44789,11.4323,11.649,0.881897,1.59769,24.5308,0.0357243,0.0842454,0.0358834,0.0539132,0.021256,0.37558,1.31004,2.98071,0.67859,1.35122
49.4875,53.7183,7.56738,0.395432,0.22493,0.183825,32.8171,29.5521,56.0152,0.332496,0.244797,0.126642,0.00826004,0.00755415,0.00278097,0.147498,0.175803,0.132611,0.332925,0.390491,0.140321,9.4356,11.7891,10.3695,1.64565,1.67787,23.5796,0.049847,0.0786819,0.0375031,0.0329665,0.0125837,2.79921,0.754801,1.67458,0.20814,2.89911
35.4537,7.5357,9.39278,0.337107,0.164939,0.340783,57.2414,55.4353,25.4458,0.349389,0.106821,0.202243,0.0288679,0.00144049,0.0252286,0.145317,0.061959,0.153848,0.165718,0.30044,0.323926,7.80893,6.61367,11.0732,0.923752,0.943098,22.7276,0.0119186,0.0711363,0.0741755,0.0738078,0.093958,2.82291,2.71785,1.66072,2.90673,0.751337
44.4678,55.7774,34.7761,0.273365,0.25361,0.188236,51.4249,46.2782,38.4503,0.299812,0.311839,0.104015,0.00471905,0.00787498,0.00137842,0.0997307,0.0209971,0.197484,0.21781,0.153472,0.374352,7.81327,5.35821,9.32432,0.441843,1.88208,12.8628,0.0209964,0.0107623,0.00432196,0.0685541,0.0108326,1.00774,2.91865,2.34003,1.89993,0.157578
32.7196,30.3306,11.0923,0.285751,0.198329,0.104698,56.8565,17.1237,54.4712,0.341649,0.17017,0.182422,0.00382879,0.00221324,0.0224216,0.121141,0.0813578,0.115133,0.194955,0.126385,0.200308,8.31591,11.8967,10.3638,1.65389,0.587009,16.5885,0.0872304,0.055704,0.08579,0.0920762,0.0191712,1.99155,0.481464,0.557821,1.32969,0.672045
25.8199,39.8461,36.3561,0.118254,0.194018,0.339977,56.4297,45.4409,41.2142,0.377627,0.21023,0.264222,0.00454124,0.00508113,0.0135298,0.0961265,0.068553,0.095665,0.201628,0.120254,0.388947,8.01812,10.255,5.89744,1.40735,1.21186,11.5293,0.0192537,0.00185058,0.068848,0.0557155,0.0779847,2.42116,0.217449,2.09313,2.2849,0.270792
51.2909,19.7423,14.6244,0.165092,0.250816,0.273492,60.6175,35.3839,28.8229,0.318922,0.262612,0.192827,0.0143169,0.0141627,0.010034,0.188863,0.177886,0.151754,0.251757,0.351801,0.253043,7.81384,6.67287,11.5432,1.11313,1.64966,26.9059,0.0284961,0.0622494,0.0896374,0.0781259,0.0807855,2.9945,2.90279,2.73342,2.31059,0.305714
57.7166,55.5717,34.1394,0.27165,0.212981,0.242636,58.833,21.6143,60.0596,0.364191,0.346356,0.164155,0.0143361,0.0192025,0.0225509,0.107746,0.0298775,0.29404,0.353294,0.18027,0.398832,11.8972,5.56086,11.5385,1.74155,0.714124,20.3842,0.0190472,0.0882011,0.0188131,0.0542774,0.000525828,0.446312,2.73858,2.7825,0.738294,0.466773
44.1642,11.172,52.0994,0.31109,0.166447,0.196247,47.0603,30.8055,35.8396,0.313616,0.213753,0.315642,0.0220815,0.0266902,0.00981696,0.263908,0.264136,0.156699,0.323623,0.391623,0.308352,8.8891,10.8885,9.54456,0.300954,1.23728,25.7713,0.0857155,0.017305,0.00939675,0.0604418,0.0929474,2.82956,0.525935,1.97536,0.958579,1.53502
8.04136,19.6336,6.68005,0.269964,0.130968,0.362983,28.1357,30.0793,55.6461,0.207057,0.263967,0.317585,0.0192681,0.0227744,0.00384141,0.0298581,0.216698,0.0142034,0.355226,0.347803,0.141111,5.30675,5.76823,5.38042,1.79109,0.792261,9.8384,0.0798388,0.0974237,0.0244463,0.0864165,0.0952487,1.01687,0.28328,0.399891,1.19843,1.7489
51.742,50.0197,13.2561,0.158255,0.198955,0.145367,56.5583,47.1311,15.7654,0.384926,0.146242,0.253006,0.00456525,0.0236653,0.0217939,0.25724,0.239594,0.299762,0.264912,0.217122,0.169853,7.82849,5.09028,11.8456,1.58856,0.605475,20.236,0.0132132,0.0472996,0.0979091,0.0169606,0.089738,0.190701,0.768149,2.7369,0.268101,0.564683
59.7962,21.8919,27.9482,0.183143,0.364462,0.123712,53.3515,34.4283,20.7947,0.391087,0.292333,0.238329,0.0274376,0.0230122,0.00139547,0.011528,0.0932174,0.17239,0.326248,0.212648,0.37802,9.31373,10.8059,11.7403,1.7547,1.04239,26.2652,0.0995304,0.0575224,0.00160847,0.0303926,0.0630939,1.11067,0.711258,2.83709,2.30345,2.42687
59.7597,12.4768,6.02267,0.242904,0.366513,0.296407,47.2821,33.1021,48.4207,0.311031,0.308492,0.399345,0.0154278,0.0242359,0.00202722,0.131053,0.0413378,0.0833655,0.312022,0.231434,0.338475,7.10842,6.64966,10.7718,0.568625,0.477389,23.0298,0.0799188,0.0162619,0.0724487,0.0504859,0.0839886,1.64815,0.854845,2.58533,0.467582,0.154039
38.3637,19.8119,31.1655,0.231989,0.266306,0.359405,54.904,49.8932,47.0621,0.330746,0.185901,0.29024,0.00643558,0.00500661,0.0186504,0.127938,0.0767536,0.0849281,0.210333,0.131247,0.325346,7.5369,8.8332,7.72143,1.31629,0.840778,20.525,0.0211127,0.0136843,0.0781847,0.0663259,0.061289,2.44115,1.05082,0.229792,2.49315,0.576798
53.4355,10.0218,39.8942,0.34777,0.358986,0.128901,21.0377,22.1129,21.9645,0.270597,0.371625,0.382705,0.000590225,0.023218,0.0274187,0.259022,0.13328,0.287694,0.393346,0.115519,0.204979,10.036,9.29407,11.4934,1.11269,1.87113,21.0402,0.0383933,0.0423277,0.00502229,0.0496527,0.055481,1.56503,2.81402,2.87076,2.42733,0.583394
52.7366,54.5235,14.9433,0.318459,0.2852,0.316849,40.4848,42.929,29.1378,0.309567,0.277905,0.136846,0.0175594,0.00336252,0.00539303,0.0714246,0.026575,0.146262,0.247695,0.151924,0.339427,8.45171,5.0308,9.17483,0.461623,0.817818,16.7476,0.0206457,0.040357,0.00991758,0.0353114,0.0120863,1.08034,2.58728,1.83744,1.4398,0.107045
32.8214,53.1781,24.1685,0.113825,0.39145,0.166679,35.7073,19.8142,57.2992,0.360423,0.390663,0.225291,0.00252095,0.0174063,0.02562,0.283632,0.0283652,0.12278,0.362567,0.353308,0.358,9.30059,10.2807,11.593,1.86193,1.17565,9.86506,0.00423889,0.0269678,0.0760311,0.0704652,0.0444195,0.375909,2.55139,0.642651,1.34035,0.5065
13.048,6.66013,5.58347,0.365555,0.11588,0.154491,55.0746,17.0849,54.8214,0.399083,0.124479,0.290934,0.0160592,0.0044535,0.0253745,0.0175353,0.0495744,0.282331,0.337285,0.381377,0.160074,9.1576,9.87114,9.14256,0.944912,1.8646,19.2457,0.085649,0.0705363,0.0647472,0.0515563,0.0885817,2.04189,2.99106,1.30204,2.8038,0.112534
34.2475,57.9177,31.7084,0.263113,0.174244,0.169966,29.8576,50.1671,40.6041,0.382225,0.327636,0.394632,0.0286794,0.019396,0.0297446,0.280457,0.194022,0.20539,0.37417,0.13509,0.106798,8.58103,11.0043,5.16537,0.405794,0.958864,10.2938,0.0993214,0.0944496,0.0891723,0.0892032,0.0603265,2.49319,2.15178,0.524001,0.338243,0.191255
16.5958,12.0405,23.6496,0.384035,0.128194,0.251428,61.7504,59.8975,45.1584,0.362195,0.342714,0.231902,0.0150002,0.00515763,0.0214627,0.0805446,0.293663,0.187266,0.299631,0.177923,0.343227,8.61496,7.90621,11.446,1.2837,1.64226,18.6491,0.0523569,0.0387475,0.0579397,0.0285622,0.0894986,1.59472,2.20746,0.415505,0.900564,0.771271
54.9494,9.74175,24.3711,0.229224,0.154059,0.382686,20.9178,29.0987,18.9707,0.350154,0.384179,0.358746,0.0264086,0.0216711,0.0229498,0.0160071,0.0198424,0.0267336,0.380983,0.215616,0.191906,9.37091,5.31006,11.6335,1.62418,0.685032,11.3434,0.0463738,0.00884305,0.0695645,0.0111093,0.0823232,0.106276,2.7081,2.87518,2.75767,0.845366
58.1277,14.9503,47.5297,0.339765,0.280696,0.348821,42.3655,42.2811,36.9118,0.348049,0.21362,0.211121,0.017443,0.0151578,0.0257962,0.202227,0.0757633,0.290464,0.373919,0.37129,0.397241,9.96229,10.8707,9.11216,1.14567,1.30334,21.8652,0.0952541,0.0959109,0.0408855,0.0294524,0.0639442,2.76232,2.94705,0.13032,2.06738,1.12096
42.84,55.2333,17.9411,0.145525,0.348376,0.147456,39.4097,46.9668,19.6085,0.38895,0.132514,0.282375,0.0141753,0.0155228,0.00407029,0.0409776,0.00509337,0.0477675,0.141628,0.171034,0.164025,8.30515,7.50004,10.3903,1.8647,0.787791,13.0094,0.0223806,0.034065,0.0775294,0.0367347,0.0708629,1.33939,1.884,1.7703,2.02372,2.06495
31.5827,49.9976,8.64365,0.303014,0.122392,0.332389,36.3015,47.0711,17.7437,0.312334,0.307918,0.126527,0.0100332,0.00194674,0.00156131,0.202593,0.0600217,0.231009,0.33244,0.197014,0.102674,10.0708,9.61256,10.0353,1.55633,1.85966,24.1343,0.0691649,0.0909278,0.0223588,0.0497405,0.0684076,2.96467,2.16848,2.43485,1.20777,1.7008
12.8747,55.3051,8.73519,0.346731,0.390881,0.394534,43.0115,19.6544,48.6622,0.357824,0.134052,0.204611,0.010999,0.0134542,0.0267411,0.0110644,0.199433,0.199745,0.386071,0.281099,0.224129,8.86769,7.54847,6.02554,1.86746,1.83435,24.5323,0.00215263,0.0284849,0.0870802,0.0340056,0.063653,2.1939,2.77197,1.3773,0.19411,0.249703
41.1518,31.8034,33.3258,0.125239,0.10996,0.100458,23.1253,64.5851,25.6938,0.384554,0.265285,0.299115,0.00882102,0.00719149,0.00794651,0.173574,0.0766195,0.10408,0.395418,0.226959,0.178866,9.50333,6.82262,7.2496,1.80205,0.331978,26.0499,0.0375048,0.0659254,0.0684969,0.0577012,0.0573716,2.52157,2.89064,2.68693,1.98355,2.15441
58.7294,58.668,9.35794,0.189177,0.158318,0.282,30.9256,25.9699,15.3186,0.396106,0.143697,0.275969,0.0212069,0.0143736,0.0132078,0.140229,0.160398,0.267032,0.145776,0.254686,0.137723,6.84396,9.75396,10.1121,0.835647,0.781292,15.1623,0.0282538,0.0492272,0.0895427,0.00844775,0.0979173,0.501492,2.69789,1.95956,1.36457,0.612894
47.6059,42.65,59.4931,0.331075,0.125283,0.370939,15.9457,51.9992,53.6082,0.262985,0.387058,0.113875,0.0129616,0.0297971,0.0274985,0.222559,0.0472581,0.0286857,0.347946,0.311685,0.150391,8.34299,6.62767,11.8164,1.47616,0.389665,25.2192,0.0118673,0.0119102,0.0940076,0.0878321,0.0100631,1.82551,2.68054,2.69375,1.14232,0.117871
20.0585,28.4329,9.04318,0.184115,0.255279,0.388725,30.9997,53.9726,17.5262,0.377903,0.154863,0.116031,0.0259249,0.0196178,0.00441865,0.0211176,0.0523544,0.14886,0.335326,0.387946,0.267124,11.5249,11.5364,10.8663,1.40646,1.9705,26.6193,0.0138163,0.0910005,0.0173821,0.0814106,0.0650812,1.30463,2.7113,2.70593,2.63666,0.982136
57.8441,46.8528,42.034,0.1745,0.180669,0.127235,24.2109,52.2214,19.4793,0.365729,0.235924,0.186626,0.0169834,0.00620667,0.00497416,0.0249396,0.175212,0.012107,0.383235,0.140172,0.39926,9.91186,10.5785,11.7386,1.61704,1.54567,26.9145,0.0437381,0.0806325,0.0154278,0.042956,0.00491912,0.409756,0.29264,1.96215,1.84011,0.882182
58.345,53.6274,37.2137,0.200131,0.375134,0.110085,59.6864,59.6728,36.1348,0.304453,0.137364,0.19503,0.0160671,0.0111043,0.0116852,0.0430873,0.0999766,0.2926,0.276319,0.286377,0.219862,7.87593,10.1214,11.5116,0.352712,0.83882,11.7732,0.0352189,0.0488571,0.0434757,0.0900055,0.0863724,2.84985,2.56735,2.77152,2.57639,2.84278
16.582,48.1442,33.3584,0.125744,0.197477,0.161331,63.3471,25.4104,27.0487,0.251923,0.119835,0.162991,0.0136279,0.0289238,0.00562246,0.0751522,0.0482139,0.0929489,0.364418,0.114658,0.313448,9.44789,11.4323,11.649,0.881897,1.59769,24.5308,0.0357243,0.0842454,0.0358834,0.0539132,0.021256,0.37558,1.31004,2.98071,0.67859,1.35122
42.1746,5.34721,20.6831,0.260437,0.116527,0.222913,58.3149,48.2989,34.9647,0.264662,0.216198,0.108734,0.0191769,0.00169099,0.00612429,0.162385,0.255558,0.0409543,0.315771,0.141217,0.14868,9.06965,10.1804,9.48652,0.688009,1.91131,13.7027,0.0136129,0.0821553,0.0367838,0.0523765,0.0905039,0.481368,2.79715,1.53741,2.28558,0.461378
13.0996,17.6553,6.18014,0.354724,0.316342,0.188368,43.2548,17.309,18.7117,0.37484,0.281071,0.107755,0.0279414,0.00908365,0.0149049,0.019439,0.114893,0.193643,0.387966,0.361676,0.165238,11.6705,7.29881,11.1661,1.10665,1.77421,26.412,0.0412222,0.0975932,0.0860367,0.0798375,0.0859502,0.341013,1.32621,2.07383,0.809967,2.58262
5.51725,59.6849,6.0103,0.252865,0.233295,0.347308,33.1812,18.5768,16.9545,0.327944,0.304337,0.340809,0.0284216,0.0216775,0.0249927,0.2951,0.223971,0.119477,0.182027,0.247265,0.103816,7.04783,11.7962,6.03112,0.538795,1.79688,9.1774,0.0806392,0.0981762,0.0847774,0.0909365,0.0549743,2.59524,2.59668,0.268113,0.60389,0.270615
49.2088,52.9497,13.1382,0.187025,0.263999,0.251309,33.4101,31.5995,20.1891,0.386993,0.152474,0.315187,0.0247233,0.0186922,0.00832839,0.225388,0.181653,0.251714,0.207404,0.256853,0.175954,7.979,9.81953,10.1678,0.581247,1.06368,22.8619,0.0308833,0.0474147,0.0824319,0.0192941,0.0955734,0.558616,2.95312,1.12495,2.01025,0.192339
50.537,15.3087,12.1059,0.188953,0.267528,0.273095,56.0804,23.8958,53.3804,0.378722,0.395912,0.190364,0.00781083,0.0142142,0.0149996,0.082386,0.0618645,0.269312,0.249295,0.346009,0.398915,8.18896,10.4984,11.5098,0.602273,0.455778,26.1371,0.0812786,0.00924499,0.0240537,0.031158,0.08961,0.331606,1.54777,1.80636,0.300284,0.494888
40.589,17.5284,41.2116,0.383462,0.117295,0.256815,39.1677,45.0307,43.1395,0.250431,0.186488,0.336361,0.00881231,0.0228264,0.028542,0.00627544,0.100373,0.234605,0.381435,0.367357,0.173151,9.01857,10.9048,11.6651,1.89873,1.92956,16.0641,0.0980967,0.0359423,0.0161543,0.00833018,0.0951313,1.38961,2.73704,0.471505,2.0902,0.774069
55.3702,54.4345,22.28,0.373793,0.349693,0.163269,51.2227,37.8337,38.847,0.378498,0.324339,0.147262,0.015394,0.0216622,0.013523,0.00784084,0.0766954,0.0184502,0.24688,0.325974,0.243258,9.28004,10.9038,8.72343,1.63851,0.468212,22.6427,0.0439408,0.0590163,0.0540495,0.0233653,0.0853918,1.07636,2.92062,1.90991,0.175306,1.44716
55.7566,40.9052,6.88991,0.171222,0.110185,0.263021,57.8049,22.3408,36.4344,0.392832,0.364264,0.343386,0.0097265,0.0121742,0.00511855,0.188691,0.253294,0.048532,0.372088,0.353374,0.386482,8.82567,10.3845,6.36835,1.85161,1.97652,12.9242,0.0242455,0.0256706,0.0129401,0.0373768,0.050793,2.52489,2.66696,2.24193,0.423072,1.73362
44.9906,8.17893,49.9008,0.355591,0.182959,0.395574,61.3141,47.5771,25.2817,0.250135,0.324095,0.123883,0.0103981,0.00342254,0.00752704,0.272192,0.208298,0.165334,0.32608,0.152602,0.196182,7.32762,11.7578,11.0378,0.804818,1.21469,20.9356,0.0139432,0.0678763,0.0841333,0.0030678,0.0923816,0.594124,2.96259,0.816181,1.84876,0.21385
16.0461,41.0487,5.65585,0.258286,0.178346,0.130292,60.7903,17.1003,44.388,0.340971,0.356476,0.252423,0.0193247,0.00828112,0.0220035,0.2211,0.0497508,0.113308,0.367436,0.193895,0.119759,8.42843,5.19508,5.06368,1.92346,1.58079,9.49031,0.0927202,0.0773541,0.0121374,0.0767421,0.0515035,2.06633,2.10732,0.327775,0.860902,0.490863
41.4738,55.1237,43.2463,0.374899,0.182025,0.342295,48.7116,55.2976,15.4125,0.323481,0.347372,0.103107,0.0121691,0.0101645,0.000866356,0.104487,0.10859,0.0900922,0.389447,0.136369,0.2297,10.1742,8.53271,9.93248,1.99125,1.60766,20.5099,0.0896178,0.0191527,0.0814898,0.0259671,0.027664,2.7799,2.42504,2.38877,0.647193,0.716824
53.1465,8.64504,45.882,0.291057,0.112025,0.239161,46.4693,54.6954,60.5619,0.354702,0.138301,0.191012,0.00474938,0.0295789,0.0173308,0.0568505,0.27773,0.276479,0.322663,0.205636,0.297124,8.74425,9.84204,6.02653,1.72958,0.890363,16.6491,0.00991743,0.00237614,0.0390375,0.0433227,0.0695383,1.51298,1.04856,0.645766,2.11573,1.97366
37.3638,55.0039,8.75098,0.282874,0.210906,0.21713,44.8707,56.4984,33.194,0.390758,0.357665,0.212463,0.00302708,0.014578,0.00794286,0.111811,0.0225643,0.0958319,0.318104,0.280347,0.384343,9.53059,11.8731,8.51267,0.825444,1.04674,23.4515,0.0753417,0.00947117,0.087712,0.0468107,0.0969595,1.49183,1.62025,2.65045,2.02076,0.35193
57.2248,42.8239,8.69233,0.379974,0.393254,0.101967,24.8745,16.8625,62.4932,0.261725,0.38578,0.175247,0.00440063,0.00147896,0.0154986,0.0451703,0.00557819,0.277786,0.298987,0.16908,0.388129,8.87805,11.5555,10.9324,0.308313,0.899277,26.9025,0.0994104,0.0360397,0.037821,0.00383751,0.0950501,0.397476,1.82939,2.03755,0.438485,0.83588
45.9293,59.5057,9.60132,0.385959,0.111594,0.112652,59.3435,47.3694,64.3943,0.314561,0.202603,0.10812,0.0231557,0.0213634,0.00296944,0.0156024,0.00353469,0.205879,0.37019,0.39354,0.119652,9.09081,10.5918,6.47487,1.65106,0.432855,26.929,0.0823201,0.0858403,0.0880794,0.0833221,0.0385676,2.71137,2.96741,2.9069,0.479537,1.9772
22.5094,54.5703,18.4606,0.128487,0.304187,0.123536,34.8615,34.2326,28.2738,0.368568,0.262862,0.148294,0.00654943,0.0270491,0.0255462,0.297993,0.182805,0.298734,0.398987,0.393218,0.234477,11.9626,11.6629,10.1295,0.73735,0.360639,21.0901,0.0561912,0.0528991,0.0134613,0.0273206,0.0986207,1.98754,0.107611,2.91155,0.720377,2.81286
34.9067,36.2967,53.721,0.27121,0.341729,0.106629,29.8405,46.3409,44.1069,0.334502,0.264508,0.119986,0.0218032,0.00781113,0.01985,0.159368,0.0782668,0.0654808,0.384381,0.172574,0.1772,9.29148,10.937,7.01629,1.69034,1.96469,10.4577,0.00215661,0.0543423,0.0256905,0.0737722,0.0181957,1.85542,1.94954,0.512709,0.614744,1.68362
50.8283,26.8193,19.0414,0.364238,0.217154,0.168784,20.3281,24.608,25.6569,0.324295,0.369115,0.202376,0.00507243,0.0188658,0.0214859,0.051977,0.26206,0.0349858,0.371512,0.111448,0.268192,9.43744,5.81876,11.1402,1.91231,0.912634,21.0542,0.0111066,0.0382897,0.061848,0.0810875,0.0133016,2.7292,2.88271,2.77227,1.30691,1.92226
39.1365,15.3561,25.4857,0.113411,0.348163,0.143842,58.6976,36.6677,47.1395,0.362149,0.167674,0.253111,0.0190112,0.00353998,0.0188073,0.120798,0.0765104,0.208769,0.131832,0.314572,0.389464,8.81,7.5165,10.1582,0.71608,1.57892,24.5747,0.0547645,0.0641686,0.0169044,0.0683653,0.0655204,2.51766,0.250738,2.14524,2.53198,0.154899
38.3637,19.8119,31.1655,0.231989,0.266306,0.359405,54.904,49.8932,47.0621,0.330746,0.185901,0.29024,0.00643558,0.00500661,0.0186504,0.127938,0.0767536,0.0849281,0.210333,0.131247,0.325346,7.5369,8.8332,7.72143,1.31629,0.840778,20.525,0.0211127,0.0136843,0.0781847,0.0663259,0.061289,2.44115,1.05082,0.229792,2.49315,0.576798
20.1395,13.1237,12.4672,0.103305,0.221243,0.398605,63.9817,25.191,62.9281,0.313038,0.369143,0.395363,0.0176015,0.020291,0.00889416,0.0164109,0.0930414,0.111041,0.244511,0.28032,0.114239,5.30347,6.79316,6.17581,0.382048,1.46484,20.569,0.0730059,0.0446999,0.00943047,0.0133942,0.0955909,0.215383,1.33028,1.90546,0.943027,2.73516
